protein	species	construct	bait	replicate	intensity	batch
NbD013985.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.7258409564610587	R0563
NbD013985.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.7156007988219018	R0563
NbD013985.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.3705750366815452	R0563
NbD013985.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.4940434193236585	R0563
NbD014010.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.978795930578248	R0563
NbD014010.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.0111970429529786	R0563
NbD014010.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.1082300135810637	R0563
NbD014010.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.7862859877279024	R0563
NbD014010.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.7801791323664541	R0563
NbD014010.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.7209019483293866	R0563
NbD014010.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.7611036258834102	R0563
NbD014010.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.7716303702948012	R0563
NbD014010.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.8381432400349859	R0563
NbD014013.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.9552726247148466	R0563
NbD014013.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.9874972414622427	R0563
NbD014013.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.0065086335906432	R0563
NbD014013.1	Nb	35S	LST8	1 MaxLFQ Intensity	-1.0662493817819325	R0563
NbD014013.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.9443034341637011	R0563
NbD014013.1	Nb	35S	LST8	3 MaxLFQ Intensity	-1.0612308899917682	R0563
NbD014013.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.2067627977332063	R0563
NbD014013.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.2439964486057136	R0563
NbD014013.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.2049162229582442	R0563
NbD014016.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.2777869061676437	R0563
NbD014016.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.0155898703487578	R0563
NbD014016.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.9724880998052179	R0563
NbD014016.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.9441277114267564	R0563
NbD014016.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.49987267091655935	R0563
NbD014016.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.8044158630612971	R0563
NbD014016.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.7450113980457767	R0563
NbD014016.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.44407466474146967	R0563
NbD014016.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.8914082203408228	R0563
NbD014026.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.2776628255806237	R0563
NbD014026.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.06889310441968277	R0563
NbD014026.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.2507457721001458	R0563
NbD014026.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.00998757132142991	R0563
NbD014026.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.13798857863217862	R0563
NbD014026.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.1350850491104154	R0563
NbD014026.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	0.00105705498327246	R0563
NbD014026.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.05383881106420318	R0563
NbD014026.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.04174859150987942	R0563
NbD014051.1	Nb	35S	GFP	1 MaxLFQ Intensity	-8.91563164575615e-5	R0563
NbD014051.1	Nb	35S	GFP	2 MaxLFQ Intensity	0.06052317149221231	R0563
NbD014051.1	Nb	35S	GFP	3 MaxLFQ Intensity	0.10711512320280649	R0563
NbD014051.1	Nb	35S	LST8	1 MaxLFQ Intensity	0.33867118383724915	R0563
NbD014051.1	Nb	35S	LST8	2 MaxLFQ Intensity	0.5426051744563907	R0563
NbD014051.1	Nb	35S	LST8	3 MaxLFQ Intensity	0.17415805544632867	R0563
NbD014051.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	0.2951035996402318	R0563
NbD014051.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	0.45815797126119406	R0563
NbD014051.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	0.26743217817496046	R0563
NbD014066.1	Nb	35S	GFP	1 MaxLFQ Intensity	-2.5397159598861427	R0563
NbD014066.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.7375620062137043	R0563
NbD014066.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.985268554117306	R0563
NbD014066.1	Nb	35S	LST8	1 MaxLFQ Intensity	-2.080918672257903	R0563
NbD014066.1	Nb	35S	LST8	2 MaxLFQ Intensity	-2.002224275403374	R0563
NbD014066.1	Nb	35S	LST8	3 MaxLFQ Intensity	-2.1416596515459205	R0563
NbD014066.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-3.2977020886293538	R0563
NbD014066.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-3.277902067014042	R0563
NbD014066.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-3.2783065678442243	R0563
NbD014076.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.819308637142735	R0563
NbD014076.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.8271537205206656	R0563
NbD014076.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.9228496536014477	R0563
NbD014076.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.8911511898600784	R0563
NbD014076.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.828023430156091	R0563
NbD014076.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.7696442614522362	R0563
NbD014076.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.924344477744931	R0563
NbD014076.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.9182136075073569	R0563
NbD014076.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.9728172267590498	R0563
NbD014102.1	Nb	35S	GFP	1 MaxLFQ Intensity	-3.264238862204273	R0563
NbD014102.1	Nb	35S	GFP	2 MaxLFQ Intensity	-3.1939666568850344	R0563
NbD014102.1	Nb	35S	GFP	3 MaxLFQ Intensity	-3.270350382168544	R0563
NbD014102.1	Nb	35S	LST8	1 MaxLFQ Intensity	-1.0834537089190892	R0563
NbD014102.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.1460186425974932	R0563
NbD014102.1	Nb	35S	LST8	3 MaxLFQ Intensity	-1.2872711738813418	R0563
NbD014102.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-3.24486511237114	R0563
NbD014102.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-3.242889585727989	R0563
NbD014102.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-3.2935976922364008	R0563
NbD014117.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.56639023175285	R0563
NbD014117.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.9622588592293528	R0563
NbD014117.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.9336685056682938	R0563
NbD014117.1	Nb	35S	LST8	1 MaxLFQ Intensity	-3.3134280313684372	R0563
NbD014117.1	Nb	35S	LST8	2 MaxLFQ Intensity	-3.292658302718058	R0563
NbD014117.1	Nb	35S	LST8	3 MaxLFQ Intensity	-3.3077524978305775	R0563
NbD014117.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-3.234830673031233	R0563
NbD014117.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-3.2508215350140746	R0563
NbD014117.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-3.2045550363235327	R0563
NbD014118.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.5724732233797685	R0563
NbD014118.1	Nb	35S	GFP	2 MaxLFQ Intensity	-2.059569364657603	R0563
NbD014118.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.8056654344319725	R0563
NbD014118.1	Nb	35S	LST8	1 MaxLFQ Intensity	-3.3547006264965233	R0563
NbD014118.1	Nb	35S	LST8	2 MaxLFQ Intensity	-3.3008040341661844	R0563
NbD014118.1	Nb	35S	LST8	3 MaxLFQ Intensity	-3.280187345547356	R0563
NbD014118.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-3.2952498668268273	R0563
NbD014118.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-3.366682538018629	R0563
NbD014118.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-3.2925804222412873	R0563
NbD014128.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.2745836059968404	R0563
NbD014128.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.12134998878302092	R0563
NbD014128.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.21829682036602452	R0563
NbD014128.1	Nb	35S	LST8	1 MaxLFQ Intensity	0.11578943557490251	R0563
NbD014128.1	Nb	35S	LST8	2 MaxLFQ Intensity	0.11193813902685232	R0563
NbD014128.1	Nb	35S	LST8	3 MaxLFQ Intensity	0.1570668569457413	R0563
NbD014128.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.6282264625039111	R0563
NbD014128.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.6273479813281213	R0563
NbD014128.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.7445195442089956	R0563
NbD014130.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.2544349133877668	R0563
NbD014130.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.3943786132270644	R0563
NbD014130.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.5315597659931008	R0563
NbD014130.1	Nb	35S	LST8	1 MaxLFQ Intensity	-1.49676307745391	R0563
NbD014130.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.6505653493860517	R0563
NbD014130.1	Nb	35S	LST8	3 MaxLFQ Intensity	-1.6291584825612313	R0563
NbD014130.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.35555800365693113	R0563
NbD014130.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.36855590786238296	R0563
NbD014130.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.47741945329980073	R0563
NbD014134.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.7338158255066163	R0563
NbD014134.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.255804272130293	R0563
NbD014134.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.8650400785690643	R0563
NbD014134.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.6388615135768977	R0563
NbD014134.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.5913541781671393	R0563
NbD014134.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.9804302055870863	R0563
NbD014134.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.31345451801982377	R0563
NbD014134.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.2572391550917455	R0563
NbD014134.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.3675422386585111	R0563
NbD014147.1	Nb	35S	GFP	1 MaxLFQ Intensity	-2.7610476764121845	R0563
NbD014147.1	Nb	35S	GFP	2 MaxLFQ Intensity	-2.7913612371517598	R0563
NbD014147.1	Nb	35S	GFP	3 MaxLFQ Intensity	-2.8118864737960534	R0563
NbD014147.1	Nb	35S	LST8	1 MaxLFQ Intensity	-1.6612982677534922	R0563
NbD014147.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.6486786207027166	R0563
NbD014147.1	Nb	35S	LST8	3 MaxLFQ Intensity	-1.6192812764289979	R0563
NbD014147.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.312179402463719	R0563
NbD014147.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.5215834680110973	R0563
NbD014147.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.2102503995157297	R0563
NbD014155.1	Nb	35S	GFP	1 MaxLFQ Intensity	-3.4405900803523504	R0563
NbD014155.1	Nb	35S	GFP	2 MaxLFQ Intensity	-3.448085787897	R0563
NbD014155.1	Nb	35S	GFP	3 MaxLFQ Intensity	-3.235804620830375	R0563
NbD014155.1	Nb	35S	LST8	1 MaxLFQ Intensity	-3.0101105751097	R0563
NbD014155.1	Nb	35S	LST8	2 MaxLFQ Intensity	-2.9783096266892652	R0563
NbD014155.1	Nb	35S	LST8	3 MaxLFQ Intensity	-3.01732659353597	R0563
NbD014155.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-3.057097065315216	R0563
NbD014155.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-2.9911657825858096	R0563
NbD014155.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-3.081955814538258	R0563
NbD014168.1	Nb	35S	GFP	1 MaxLFQ Intensity	-3.2539893466548184	R0563
NbD014168.1	Nb	35S	GFP	2 MaxLFQ Intensity	-3.318214366488991	R0563
NbD014168.1	Nb	35S	GFP	3 MaxLFQ Intensity	-3.343207303979375	R0563
NbD014168.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.5492854698430119	R0563
NbD014168.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.7800912018099382	R0563
NbD014168.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.4669251506711394	R0563
NbD014168.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.6610697847598974	R0563
NbD014168.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.7755819441336378	R0563
NbD014168.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.8880083450792355	R0563
NbD014172.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.9942525450554511	R0563
NbD014172.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.9050224511579343	R0563
NbD014172.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.8321607280775776	R0563
NbD014172.1	Nb	35S	LST8	1 MaxLFQ Intensity	-1.0143617387697232	R0563
NbD014172.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.2656738352662102	R0563
NbD014172.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.8655102619175059	R0563
NbD014172.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.8011442160785573	R0563
NbD014172.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.7894976007750458	R0563
NbD014172.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.6828711244587755	R0563
NbD014174.1	Nb	35S	GFP	1 MaxLFQ Intensity	0.7250039125194259	R0563
NbD014174.1	Nb	35S	GFP	2 MaxLFQ Intensity	0.9331815998178093	R0563
NbD014174.1	Nb	35S	GFP	3 MaxLFQ Intensity	0.9214883259831962	R0563
NbD014174.1	Nb	35S	LST8	1 MaxLFQ Intensity	0.8383277337441898	R0563
NbD014174.1	Nb	35S	LST8	2 MaxLFQ Intensity	0.7541072976129618	R0563
NbD014174.1	Nb	35S	LST8	3 MaxLFQ Intensity	0.9217100686402295	R0563
NbD014174.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	0.6063609578086271	R0563
NbD014174.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	0.5996649221736858	R0563
NbD014174.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	0.28183480791133275	R0563
NbD014175.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.3928632179212954	R0563
NbD014175.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.7484500609148927	R0563
NbD014175.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.6906769050250912	R0563
NbD014175.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.25567237215699734	R0563
NbD014175.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.5823110280381982	R0563
NbD014175.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.4134143024278121	R0563
NbD014175.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-3.250918977478166	R0563
NbD014175.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-3.3425632929994435	R0563
NbD014175.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-3.280841465741219	R0563
NbD014182.1	Nb	35S	GFP	1 MaxLFQ Intensity	0.9857182140356072	R0563
NbD014182.1	Nb	35S	GFP	2 MaxLFQ Intensity	1.4473174097789592	R0563
NbD014182.1	Nb	35S	GFP	3 MaxLFQ Intensity	1.3793179913123057	R0563
NbD014182.1	Nb	35S	LST8	1 MaxLFQ Intensity	2.0830304669746873	R0563
NbD014182.1	Nb	35S	LST8	2 MaxLFQ Intensity	1.9826152240863415	R0563
NbD014182.1	Nb	35S	LST8	3 MaxLFQ Intensity	2.211448679084544	R0563
NbD014182.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	0.17908057681349376	R0563
NbD014182.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	0.09814305510662892	R0563
NbD014182.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.08460831345855091	R0563
NbD014184.1	Nb	35S	GFP	1 MaxLFQ Intensity	0.12847337758469077	R0563
NbD014184.1	Nb	35S	GFP	2 MaxLFQ Intensity	0.21223387145038908	R0563
NbD014184.1	Nb	35S	GFP	3 MaxLFQ Intensity	0.1813906127439071	R0563
NbD014184.1	Nb	35S	LST8	1 MaxLFQ Intensity	0.0915451598000105	R0563
NbD014184.1	Nb	35S	LST8	2 MaxLFQ Intensity	0.019534311479287386	R0563
NbD014184.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.0842177220303031	R0563
NbD014184.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	0.10678235836261238	R0563
NbD014184.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	0.25122600006579443	R0563
NbD014184.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	0.3107501843874969	R0563
NbD014194.1	Nb	35S	GFP	1 MaxLFQ Intensity	-2.5772880212606477	R0563
NbD014194.1	Nb	35S	GFP	2 MaxLFQ Intensity	-2.8553154677699943	R0563
NbD014194.1	Nb	35S	GFP	3 MaxLFQ Intensity	-2.9489480509356882	R0563
NbD014194.1	Nb	35S	LST8	1 MaxLFQ Intensity	-3.0516000851209975	R0563
NbD014194.1	Nb	35S	LST8	2 MaxLFQ Intensity	-3.001670398262814	R0563
NbD014194.1	Nb	35S	LST8	3 MaxLFQ Intensity	-2.884668537686284	R0563
NbD014194.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-3.0185762754777636	R0563
NbD014194.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-2.7869727467049024	R0563
NbD014194.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-2.6623834985479173	R0563
NbD014199.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.9598844204317645	R0563
NbD014199.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.1193930879745975	R0563
NbD014199.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.0847340590054027	R0563
NbD014199.1	Nb	35S	LST8	1 MaxLFQ Intensity	-1.3880155591426937	R0563
NbD014199.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.2954350928033196	R0563
NbD014199.1	Nb	35S	LST8	3 MaxLFQ Intensity	-1.3860459223432953	R0563
NbD014199.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.6303776193420734	R0563
NbD014199.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.7010918617875799	R0563
NbD014199.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.6791682388666622	R0563
NbD014201.1	Nb	35S	GFP	1 MaxLFQ Intensity	-3.311573330868144	R0563
NbD014201.1	Nb	35S	GFP	2 MaxLFQ Intensity	-3.233805707806959	R0563
NbD014201.1	Nb	35S	GFP	3 MaxLFQ Intensity	-3.269225486133047	R0563
NbD014201.1	Nb	35S	LST8	1 MaxLFQ Intensity	-3.3113376850312006	R0563
NbD014201.1	Nb	35S	LST8	2 MaxLFQ Intensity	-3.2875091735304296	R0563
NbD014201.1	Nb	35S	LST8	3 MaxLFQ Intensity	-3.2321972512999073	R0563
NbD014201.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.8578453620958602	R0563
NbD014201.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.9340230156103004	R0563
NbD014201.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.7096840401119557	R0563
NbD014206.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.19138193104821788	R0563
NbD014206.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.02471958066420399	R0563
NbD014206.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.1946830478384598	R0563
NbD014206.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.07413780593261698	R0563
NbD014206.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.23447261091027904	R0563
NbD014206.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.19481193160370225	R0563
NbD014206.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-3.281154655311118	R0563
NbD014206.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.5211827041067671	R0563
NbD014206.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-3.180155579246222	R0563
NbD014207.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.6449433237307387	R0563
NbD014207.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.8544817225446322	R0563
NbD014207.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.830910815838045	R0563
NbD014207.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.02892338299784745	R0563
NbD014207.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.10686201568826184	R0563
NbD014207.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.2184670600026336	R0563
NbD014207.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.5163861213257314	R0563
NbD014207.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.29668471575072974	R0563
NbD014207.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.3627596578739983	R0563
NbD014218.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.48689193523457536	R0563
NbD014218.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.3427273082326186	R0563
NbD014218.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.34804276424640945	R0563
NbD014218.1	Nb	35S	LST8	1 MaxLFQ Intensity	0.2127762054642296	R0563
NbD014218.1	Nb	35S	LST8	2 MaxLFQ Intensity	0.15516318700853945	R0563
NbD014218.1	Nb	35S	LST8	3 MaxLFQ Intensity	0.1355008625213591	R0563
NbD014218.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.5702856712755104	R0563
NbD014218.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.5792178847286353	R0563
NbD014218.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.6001112338986401	R0563
NbD014225.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.3553299952309923	R0563
NbD014225.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.001064597689555	R0563
NbD014225.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.2146130403999902	R0563
NbD014225.1	Nb	35S	LST8	1 MaxLFQ Intensity	-1.2079132908171806	R0563
NbD014225.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.2701952893323856	R0563
NbD014225.1	Nb	35S	LST8	3 MaxLFQ Intensity	-1.1759448370101908	R0563
NbD014225.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.9267961594496206	R0563
NbD014225.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.9330042400025145	R0563
NbD014225.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.683104974487922	R0563
NbD014253.1	Nb	35S	GFP	1 MaxLFQ Intensity	-2.428568229093542	R0563
NbD014253.1	Nb	35S	GFP	2 MaxLFQ Intensity	-2.533772119271156	R0563
NbD014253.1	Nb	35S	GFP	3 MaxLFQ Intensity	-2.4237272163598886	R0563
NbD014253.1	Nb	35S	LST8	1 MaxLFQ Intensity	0.21470772073612024	R0563
NbD014253.1	Nb	35S	LST8	2 MaxLFQ Intensity	0.3294390831892464	R0563
NbD014253.1	Nb	35S	LST8	3 MaxLFQ Intensity	0.3641510736847724	R0563
NbD014253.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.8015974447414175	R0563
NbD014253.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.7364071127826582	R0563
NbD014253.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.6223671204763785	R0563
NbD014257.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.777272634065131	R0563
NbD014257.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.7170073327010729	R0563
NbD014257.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.7350114864165316	R0563
NbD014257.1	Nb	35S	LST8	1 MaxLFQ Intensity	0.4548755131037593	R0563
NbD014257.1	Nb	35S	LST8	2 MaxLFQ Intensity	0.37773817067682885	R0563
NbD014257.1	Nb	35S	LST8	3 MaxLFQ Intensity	0.5335183286481952	R0563
NbD014257.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.6192082054643049	R0563
NbD014257.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.6727129632112416	R0563
NbD014257.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.7570641940321765	R0563
NbD014272.1	Nb	35S	GFP	1 MaxLFQ Intensity	0.13652950008181008	R0563
NbD014272.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.354762091340028	R0563
NbD014272.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.4864449288757342	R0563
NbD014272.1	Nb	35S	LST8	1 MaxLFQ Intensity	-3.2198880888507277	R0563
NbD014272.1	Nb	35S	LST8	2 MaxLFQ Intensity	-3.3039988875726154	R0563
NbD014272.1	Nb	35S	LST8	3 MaxLFQ Intensity	-3.32751659987035	R0563
NbD014272.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.8021735504125989	R0563
NbD014272.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.17114736482990445	R0563
NbD014272.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.9048409052775366	R0563
NbD014278.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.5557868356428526	R0563
NbD014278.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.4082220732283917	R0563
NbD014278.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.9999120176147702	R0563
NbD014278.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.7061371802251875	R0563
NbD014278.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.6053019858452995	R0563
NbD014278.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.7728789540743141	R0563
NbD014278.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-2.5360668724845	R0563
NbD014278.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-2.6080005704677443	R0563
NbD014278.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-2.58938450195934	R0563
NbD014281.1	Nb	35S	GFP	1 MaxLFQ Intensity	0.3280513855992289	R0563
