protein	logFC	se	df	t	pval	adjPval	group1	group2	batch
NbD012412.1	0.3499585147376234	0.210150187375691	8.718777151405899	1.6652781475373772	0.13130035233491413	0.16237198290406762	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012429.1	0.21887232981954932	0.05551412514990186	7.776852310649492	3.9426421514981986	0.004527350419744836	0.006903823097412946	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012435.1	1.3629334624205718	0.0601839548201319	8.580280794257288	22.64612663780384	5.931870937354233e-9	4.46188541213783e-8	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012457.1	-0.020045040523634136	0.08876340533396587	8.177292151850839	-0.22582550149147754	0.8268793667867134	0.8556037542387762	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012463.1	-0.17104266558768266	0.07096207602796765	8.723567070968183	-2.410339087603231	0.04004798982556639	0.05292351923709868	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012464.1	3.44958266465081	0.08436790177245536	7.312727807888855	40.88738243075565	6.655587123686968e-10	8.147168018803664e-9	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012465.1	0.2644285311579919	0.058860120204212656	9.118877439855702	4.49249050529575	0.0014564424091460012	0.002389785047397846	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012468.1	0.8432221210220928	0.06565836746205346	8.58331724224848	12.84256909843858	6.72749445307752e-7	2.3033291353525177e-6	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012486.1	-0.5180987187808169	0.07182373339312577	9.118877439855702	-7.2134751885566	4.6799734853759966e-5	1.007231287700383e-4	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012500.1	-1.4789979808131133e-4	0.10462562735597089	9.118877439855702	-0.0014136096654226735	0.9989025456332903	0.9989025456332903	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012509.1	2.2131949264381565	0.09132256073465071	7.366695608968783	24.234919702579028	2.700874370201468e-8	1.5065551418302323e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012525.1	-0.06817541452081531	0.10949117031796043	9.118877439855702	-0.6226567340803382	0.5487626357541424	0.6052509149714905	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012527.1	0.9836026687584905	0.09826084928337825	7.520701315562181	10.010117721676115	1.3019775975014932e-5	3.1615412530634085e-5	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012528.1	0.3180821728497152	0.10124485456054365	7.579674117848597	3.141711983590282	0.014746658922596674	0.02082429584897659	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012545.1	0.7646547105480541	0.063762967979688015	7.2626633863552055	11.992144261409512	4.768770035467053e-6	1.284569315970333e-5	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012563.1	0.8366905529655324	0.0900432297795954	7.968806959604738	9.292098417766152	1.5028636229806743e-5	3.598496606365302e-5	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012598.1	-0.019786314340320285	0.08702357069478682	7.053707866278322	-0.22736730040319514	0.8265877734325242	0.8555324910618834	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012606.1	-0.45312138482666897	0.13225758133540672	7.247461233253791	-3.4260522553905477	0.010469362017228855	0.015118652066250331	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012624.1	-0.45447346987283854	0.06897285445384886	9.118877439855702	-6.589164294728964	9.463572173821977e-5	1.931623593998931e-4	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012627.1	-0.5051816246817156	0.06384243794456229	7.6965642485682455	-7.912943818348401	5.852937033734587e-5	1.2376205710708062e-4	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012644.1	-0.5583931768053416	0.21135830467313724	8.648923505975642	-2.641926834476124	0.02772795424275121	0.03754196956260982	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012685.1	0.412788148901445	0.04117821086663739	9.118877439855702	10.02443137314366	3.1748072117285535e-6	8.98925134474219e-6	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012694.1	-0.7588691846307223	0.0692051801665013	8.262518596026087	-10.965496842937952	3.2974271184816825e-6	9.28891519022774e-6	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012702.1	1.0530628876330628	0.09636455420864298	7.30543295726683	10.92790701187733	8.687088777403875e-6	2.201583247727766e-5	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012730.1	-4.176489216523963e-4	0.07789471702816717	7.734506246755666	-0.005361710493169545	0.9958576969394557	0.9965268062543087	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012734.1	2.910782754118791	0.06427942659031012	6.964179029504595	45.283271935060796	7.29647256239815e-10	8.693503842345317e-9	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012737.1	-0.1822169475680336	0.06822228694577799	9.118877439855702	-2.670929922253366	0.02530275169221061	0.03454894521346113	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012759.1	-0.21927786511998504	0.09572121041827816	8.699264572846836	-2.2907970361197343	0.04867311201369761	0.06355098319029834	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012775.1	3.0927772867975767	0.056228342568916526	8.498233970015114	55.00388497147858	3.78792780353384e-12	2.644447097842062e-10	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012780.1	0.8797553357976257	0.11862496813705597	6.48019577304747	7.416274580417007	2.1462714332781742e-4	4.080655644207184e-4	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012793.1	-0.1939433946721863	0.07369228913709197	9.028657927165309	-2.6318003816028512	0.027207555455890542	0.03690448019942894	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012804.1	-1.4676478603013978	0.04968992289255453	7.998671446642538	-29.536126740927347	1.875946273206558e-9	1.7871488163511516e-8	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012808.1	-0.039113177141058345	0.12384630115545633	7.843523755669136	-0.3158203093361834	0.7603786931149862	0.7984423033696258	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012820.1	1.8393529902503032	0.09013318402437377	8.666764484093797	20.407056625813933	1.252884522876546e-8	8.019896917209753e-8	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012851.1	0.30187327502298184	0.05645063284930832	9.118877439855702	5.347562282052976	4.43769556588431e-4	7.969302165744009e-4	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012857.1	0.21898495564680556	0.06016585166012056	7.946569076945781	3.6396884545715538	0.006667629975073445	0.009920403173036349	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012861.1	-0.27996003234167066	0.05322470745640819	8.770047167481415	-5.259963759706185	5.668379316323961e-4	0.0010018322304325734	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012883.1	-0.621394493883672	0.06222509071382744	7.872418151024749	-9.986236850042678	9.613560206716025e-6	2.4117567099161823e-5	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012890.1	-0.22287101738140366	0.08827354490904862	7.769614445606921	-2.5247770168404995	0.036363288904773854	0.04832575098944961	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012896.1	0.21987792345103238	0.09724014710530028	8.104113585781704	2.261184603237272	0.053211541615675616	0.06919358787509855	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012902.1	3.7711471895781674	0.08314142982995101	8.828888712947492	45.358219088741755	9.088282889430147e-12	4.229838328122281e-10	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012904.1	1.1215816981397062	0.09664640385302638	8.629830992763178	11.605001877207302	1.4687879642222074e-6	4.577748079184124e-6	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012908.1	1.959530498212443	0.07702434995314962	8.994051300279171	25.44040292977916	1.0889746228199171e-9	1.1763621504029485e-8	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012914.1	0.25329269672104077	0.07074431767167232	9.118877439855702	3.5803963492387334	0.005802882299294811	0.008726784959020267	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012936.1	3.920281939265081	0.05546939083235521	7.98088512148501	70.67468887684966	1.8865824294404518e-12	1.720255162191824e-10	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012941.1	0.7624929539039377	0.09529868010269796	8.630865479925795	8.001086196390574	2.8244903221154888e-5	6.393020648030397e-5	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012946.1	-0.26731997129195695	0.1038472832069974	8.549756939842137	-2.5741643212669474	0.03120831298034251	0.04187349621506616	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012970.1	2.7876779275801145	0.06314658319360336	8.751778964285652	44.1461404021382	1.3726538089310199e-11	5.561200972528442e-10	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012973.1	1.0089072173998388	0.05236137281820707	8.560084149245125	19.268158245251776	2.3844337877079148e-8	1.3636295324182119e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012981.1	0.06100609651302375	0.09166497887932273	7.413707852692712	0.6655333068187196	0.525868115888009	0.5827328228639941	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012987.1	1.632560836567067	0.06443276365269641	7.944968409938559	25.33743307002705	6.949091317477285e-9	5.081594109081589e-8	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD012999.1	0.6464157562416861	0.13873150985231547	7.0053992155920035	4.659473229476261	0.002311225978055124	0.0036684041456306548	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013008.1	-0.780400711196527	0.07378877956144647	6.213213932095841	-10.57614336264581	3.341494293193178e-5	7.424065888606225e-5	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013047.1	1.5288670543770748	0.0784195305003304	6.876446700673308	19.495998568502436	2.835081374658777e-7	1.0808142988033632e-6	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013054.1	0.6496373826224596	0.08699922510538316	6.299896045969842	7.467162860767397	2.361673472969984e-4	4.454181965905398e-4	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013055.1	1.3919237566230906	0.08937927851762549	9.118877439855702	15.573226587956905	7.033885400280939e-8	3.322135303219369e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013061.1	0.4450336964324933	0.11499508240149255	5.8906597845454405	3.8700237187422295	0.008565689224907679	0.012535702409724046	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013080.1	-0.0025822916140812216	0.1212086564350067	7.620989249804412	-0.021304514793181233	0.9835499217411547	0.986641457193417	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013100.1	1.035634157691829	0.07058418984870315	8.768883705895675	14.67232477856168	1.7968830308901035e-7	7.338641117017352e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013111.1	0.62272178335479	0.08627935243767733	9.118877439855702	7.21750645734858	4.659417216503713e-5	1.0032904155825828e-4	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013138.1	0.279808658084663	0.07481741433537603	8.562568513076489	3.7398867706172605	0.005053549075383729	0.007659178178023915	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013162.1	-1.5312630007641765	0.08379097278439901	7.418038975921757	-18.274796793495174	1.940947877346251e-7	7.860431126553394e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013165.1	-0.06544043691450807	0.06385259267268228	9.118877439855702	-1.024867341721977	0.33184357832002465	0.384811084332694	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013175.1	-0.5618199538477974	0.2015977212963731	6.892114226681308	-2.7868368265028844	0.027461050244991684	0.0372144290247567	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013178.1	-0.13722021262746517	0.1019132819346657	5.707197036649022	-1.3464409154778663	0.22916776549858747	0.2728274916727122	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013181.1	-0.6693364722131115	0.08714128353627165	7.836401265555204	-7.681049039569255	6.5317627998212e-5	1.3714246329699773e-4	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013189.1	-1.1512635676485767	0.08376786129555551	8.455073124778291	-13.743499593317893	4.46233676126564e-7	1.6104782430803619e-6	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013194.1	-0.09678041127472313	0.22265402505890244	9.118877439855702	-0.4346672432673075	0.6739087469166679	0.7201684480324497	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013199.1	-0.6081341716516664	0.12149546096120055	8.150643730763214	-5.005406513465333	9.888435132367306e-4	0.0016729090560930375	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013222.1	2.1654468091932415	0.057659795214713	9.118877439855702	37.55557578950066	2.6061734979182612e-11	8.258427793403398e-10	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013225.1	-0.015024725870307988	0.07913643375459913	7.0900035086936795	-0.1898585159510654	0.8547414571123421	0.8787355799304979	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013232.1	3.692973199360416	0.059236450182413074	9.118877439855702	62.34291872636278	2.6074341033282265e-13	9.197022043845593e-11	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013237.1	0.4088074945799634	0.06970556667328424	6.634145088077315	5.864775427421427	7.566327521038078e-4	0.0013052645314284993	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013241.1	0.22907160507190447	0.061923712859403054	8.915811366349018	3.6992550106291016	0.005006941342577402	0.00759626958187974	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013262.1	1.947057789932751	0.0571264808854391	7.669333088222396	34.08327906347605	1.1879495216651536e-9	1.2488843441882133e-8	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013269.1	0.3850414970310171	0.05210101435442151	7.325354110289439	7.390287920533372	1.2026365896967184e-4	2.4007800615014367e-4	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013274.1	-0.13333132816988733	0.04152918874028219	8.596306088542416	-3.210544973650293	0.011298926441654754	0.016237891071506413	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013278.1	-0.15352581756223785	0.08500604049085893	8.874259225658204	-1.8060577421994752	0.10485667553731913	0.13130594907532003	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013286.1	0.7842761534613437	0.10911936831699989	7.48884226009524	7.187323071583068	1.2958636468085103e-4	2.5630450526518034e-4	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013320.1	2.0561019525999056	0.19583053682174265	7.975729467209492	10.499393945243074	6.027952799197698e-6	1.5842878298126656e-5	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013325.1	0.1080687190884875	0.0929187481544332	8.93668470384176	1.163045362049806	0.2749249566484412	0.32350927213727554	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013327.1	0.4989170412881959	0.08392252772123765	6.3843887742562835	5.944971568842995	8.070780829662423e-4	0.0013813105840511976	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013332.1	-0.06207834004238881	0.062187276214204286	8.58167792677289	-0.9982482562600066	0.345471844406905	0.3992675118494701	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013339.1	2.4316400441738213	0.09461643652700662	7.120979362975143	25.69997490319509	2.7609837340256233e-8	1.5305304371745018e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013350.1	-1.4484522393137418	0.06022237025855513	8.29988482710299	-24.051730828511786	5.713597928818138e-9	4.35637466654598e-8	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013355.1	-0.03296624538016521	0.1595608015630065	7.781590098887534	-0.20660616553212588	0.8416206843801535	0.8678424227580258	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013361.1	-0.06898762652075362	0.08055856571087047	7.641603651252039	-0.8563661221123816	0.4178382069964012	0.4746761019221766	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013365.1	0.4602581337082279	0.056906234332039105	8.90491415202466	8.088008969679713	2.1603747460208548e-5	5.022140668689479e-5	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013387.1	2.608940170620762	0.06447063024951877	7.940866503954286	40.46711131135927	1.745611713348237e-10	3.000472185193649e-9	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013388.1	0.5061987666402561	0.10305121142046861	7.922719962306388	4.9121088404761055	0.0012092940176211622	0.0020093438715996104	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013404.1	0.4883759083888598	0.10357543235447546	6.447597753642293	4.715171322842731	0.002704686932868217	0.004250630044338795	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013406.1	-1.8205447979326321	0.09984762863406826	7.6085983802873836	-18.233230201237426	1.489010043732759e-7	6.264497999433114e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013423.1	-0.09931132295870013	0.1641831396601803	7.873002903584097	-0.6048813731071944	0.5622815175334731	0.6169631189438993	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013445.1	-0.016644545909714075	0.0934212789549218	8.724904328617981	-0.17816653867204602	0.8626600974756833	0.8852323214309964	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013453.1	1.4604136313228941	0.07064447197479676	7.816564714861616	20.672723434664693	4.189975032287543e-8	2.1743099238398074e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013461.1	0.1811517020220354	0.0608650717830157	9.118877439855702	2.976283387421971	0.015324239804243755	0.02158534156537235	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013463.1	-0.17138695919780647	0.0573863503772524	8.368744336160752	-2.986545721606705	0.01656451247486003	0.02322983105388406	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013513.1	1.859242503934094	0.05442291291605547	7.962341801589554	34.16286274132146	6.364392446178738e-10	7.898918180424055e-9	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013525.1	0.5664995243448506	0.1300900499642011	8.232072150729998	4.354672202068822	0.002270473698549458	0.0036101339804693873	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013547.1	-0.1673421236475237	0.32075228793380617	9.115572836478187	-0.5217176305288217	0.6143053698411605	0.6661932991384235	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013550.1	-1.7993237187804096	0.12665470383700955	7.713388601362894	-14.2065289663141	8.320599055848534e-7	2.7683956032379416e-6	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013559.1	3.023076376406978	0.07033559238679137	7.738105454500688	42.98074806539477	1.726058037925683e-10	3.000472185193649e-9	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013568.1	-0.09425337672463005	0.08676185784936576	7.485534096105715	-1.0863457636911247	0.31106599592701234	0.3619317106188527	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013590.1	-1.6238586700952844	0.081795439555075	7.670731984501536	-19.852679793986535	7.162509067768654e-8	3.3721907813266965e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013600.1	0.421209662248836	0.06466028041915486	7.5114556508885215	6.514194796533197	2.438500558765165e-4	4.577823738051579e-4	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013612.1	-1.2920097645647979	0.0533373486528334	9.1015277239865	-24.223359375703865	1.4087997815446289e-9	1.4200157610034315e-8	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013687.1	0.22597399083927558	0.06855046338569816	8.053576678687648	3.296461900889514	0.010815167675567608	0.015592826451899343	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013720.1	1.9180003997574708	0.16032244047242986	8.978950896267712	11.963393234943322	8.06983195850542e-7	2.6988030831289084e-6	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013735.1	-2.6810676569075014	0.07864042567677634	7.4690932719804275	-34.09274090055262	1.799635997478363e-9	1.7254879048783962e-8	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013742.1	2.1715163581021675	0.09352416402473462	7.598185549282034	23.218773252310065	2.4811110572269404e-8	1.4075432834539604e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013749.1	-0.023766081164798218	0.054362673358376454	8.301857766978465	-0.43717646128483173	0.6731332076249568	0.7196839367476207	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013752.1	0.0425200236102335	0.048019476520120924	7.93023405637808	0.8854745343260236	0.4019514780582941	0.4584935419873521	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013775.1	2.600321985226781	0.07129954446363701	7.071559694100201	36.470387080144015	2.58808112191935e-9	2.265222444620283e-8	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013812.1	3.126250997716059	0.06659881902204295	7.290411046123818	46.94153805762424	2.568142972876991e-10	3.984188473199443e-9	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013853.1	0.6761340473272289	0.052699657278715346	8.978958357805226	12.829951507109895	4.445116485069903e-7	1.6068592601369195e-6	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013855.1	-0.25344580878824347	0.12937777494210687	7.51217441315343	-1.9589594032023951	0.08814306734063686	0.11153305717302901	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013858.1	0.5536390743547401	0.054784687026435526	9.043557256783568	10.105726698549724	3.1597389253265664e-6	8.952259681901774e-6	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013865.1	0.2835174191774857	0.06488748363316421	8.391493630910098	4.369369920096254	0.0021256077259760886	0.003394287104953954	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013867.1	-0.19700462340001926	0.06302098370698438	8.037980938149516	-3.1260163172950595	0.014016808967544795	0.019856405347809174	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013871.1	-0.05264572942145117	0.1213187586729255	8.752570070457093	-0.43394550024521494	0.6748275135399617	0.7206332051855997	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013898.1	-2.2076436449426304	0.05907292970551074	8.433507845964495	-37.371494116647575	1.1450891666812541e-10	2.263831148996391e-9	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013903.1	-1.2924914735639896	0.07011931211080354	6.56349393279854	-18.4327460532068	6.725743637030576e-7	2.3033291353525177e-6	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013919.1	-0.2162707489729505	0.3193599711622041	8.054059571204496	-0.6772005526738534	0.5172541386293776	0.5747554069624619	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013920.1	-0.28683868987882183	0.07658151938665976	7.681777570772461	-3.7455340684816467	0.006090452774616796	0.009125467135140121	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013921.1	-2.5833371452586564	0.07730237143892833	5.950181053312146	-33.41860148882478	5.330891329983441e-8	2.6702267334491047e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013923.1	-0.5604896220223516	0.11202828092215775	7.859261417065795	-5.003108299160681	0.0011059373048694025	0.0018520719183495091	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013931.1	0.6646220517138547	0.0968806248253398	8.272204813363324	6.860216404591336	1.1070424621972332e-4	2.2280476221158728e-4	Nb_35S_LST8	Nb_35S_GFP	R0563
NbD013933.1	-2.6109245318582914	0.07472609559208107	5.211455644485142	-34.93992976845666	2.2072068885417043e-7	8.71183778975648e-7	Nb_35S_LST8	Nb_35S_GFP	R0563
